{276110,-958760}
{644945,939515}
{590472,-915066}
{-302809,-506343}
{-986553,970901}
{377711,-587105}
{-704929,439683}
{-317751,-793035}
{-241356,-371019}
{255997,-498362}
{868831,-645413}
{952701,646277}
{283664,-840417}
{835042,-271175}
{869250,827059}
{244605,338107}
{893506,409261}
{-538158,-32970}
{358048,-615627}
{867137,768502}
{879080,-330674}
{-73437,-291091}
{831208,-648187}
{-775242,-80272}
{-732419,-855249}
{434154,-714564}
{603601,621451}
{-110592,-140037}
{-35868,-740793}
{-591060,570491}
{668532,-535078}
{241971,631020}
{623383,-281965}
{-892987,368239}
{-363718,485823}
{898141,-982483}
{615071,561813}
{273657,-665397}
{869481,-904462}
{-334324,-122840}
{540249,-52243}
{438333,-448321}
{-928671,-313361}
{-78503,-760819}
{56116,-418204}
{973434,-308960}
{802574,991365}
{-785903,131604}
{37509,-796386}
{604329,-314892}
{697350,-878309}
{442595,-987927}
{998757,346983}
{-8229,852103}
{-387865,984701}
{476171,536917}
{-300151,26521}
{96508,955978}
{-488166,606710}
{-510411,-466471}
{519266,-518355}
{987897,375298}
{732425,68027}
{-476302,240775}
{456746,717931}
{-645708,-384111}
{-545192,-101633}
{-103956,83268}
{-418556,-187717}
{490580,-300713}
{441512,468599}
{10684,731265}
{-495169,-57683}
{-641602,-793250}
{469613,-760895}
{499985,-233791}
{-482784,-843493}
{-21521,-233367}
{68445,417845}
{929839,-583558}
{-635303,-602883}
{-120033,-500696}
{846513,-200215}
{661251,783537}
{-411012,154397}
{326734,-414065}
{-608230,-992808}
{-536517,-74}
{-773105,4221}
{554587,519783}
{803506,-266095}
{709502,-645789}
{-232160,-71545}
{-706451,954073}
{354518,889748}
{78742,-99852}
{-529778,263484}
{645989,-3963}
{58763,951249}
{-356690,-407278}
{-915724,-147743}
{-482933,-455353}
{85693,765485}
{-753423,-16282}
{-6409,886065}
{-100031,-620392}
{-678587,-927060}
{-687177,-624126}
{-331659,-262072}
{-392183,-170542}
{581026,642311}
{-838362,-654647}
{975358,-15668}
{467739,-752683}
{726199,-700101}
{51077,53274}
{614594,-197328}
{69771,3151}
{822396,540743}
{-859554,24027}
{773100,947299}
{194254,-905663}
{-898223,370828}
{448488,-850537}
{294947,106856}
{-452734,-534014}
{310968,-454386}
{-788646,523931}
{555108,-321083}
{-689711,706815}
{-869508,574232}
{57242,418076}
{-509632,716908}
{-671939,-755994}
{-362677,671927}
{-244292,231567}
{-185586,67261}
{334893,-500229}
{888717,559395}
{536228,-298149}
{-539401,45223}
{302977,712745}
{-48595,335476}
{-617528,-610787}
{-156691,715410}
{-970624,-214484}
{327097,-805299}
{-788348,946183}
{-637004,-539088}
{-311122,124134}
{-673503,171104}
{545153,-612644}
{978438,-711929}
{580690,-326900}
{737291,289611}
{754146,-371886}
{-745699,368128}
{199806,416537}
{-470373,-682839}
{888031,-717370}
{-660534,815529}
{-911210,-667509}
{311626,211136}
{229912,-493919}
{12496,32430}
{391308,604110}
{-73607,877207}
{-100929,-828106}
{579373,-39684}
{-823062,176080}
{-701312,718958}
{-970239,-425333}
{-111922,713536}
{-462229,883411}
{604594,497473}
{-392191,-503985}
{6212,980645}
{-769363,-482461}
{-62440,-438897}
{451294,-533913}
{877492,103444}
{83593,-875556}
{265970,430710}
{217106,-148224}
{996864,-571092}
{804093,273899}
{-291969,417711}
{-614024,-861977}
{236070,349734}
{-470775,-44850}
{116817,-913407}
{447253,-75741}
{-227498,728842}
{737384,416623}
{752535,328114}
{-341455,376573}
{674011,-934189}
{-951597,-400031}
{-491597,439336}
{-412066,901466}
{-198908,-189655}
{-670047,-521142}
{-477611,307640}
{557846,915091}
{929020,895142}
{-865316,-986029}
{127108,-851261}
{458940,-215738}
{420032,-631138}
{-530170,549660}
{-38534,-863846}
{60011,-828237}
{665214,-388147}
{537050,442940}
{-318039,240331}
{565425,-471826}
{-379961,-631035}
{292242,-954911}
{-556493,445656}
{116191,-642534}
{-515770,348932}
{-441855,-753976}
{604571,-573871}
{968876,192452}
{667160,777468}
{4180,327177}
{69633,214175}
{565225,4227}
{-405889,-170812}
{663531,126136}
{-956095,956597}
{264203,-310805}
{-972535,-927764}
{-857650,574386}
{27773,-668605}
{-682270,192492}
{544490,972902}
{-325092,513121}
{317544,-761654}
{137265,550109}
{-197730,642013}
{251312,-538160}
{41958,-909083}
{398095,-849386}
{501879,-187604}
{439823,-145155}
{-207441,-894614}
{-497767,-491504}
{441094,787876}
{386914,8489}
{-51299,-190099}
{537647,910480}
{380270,903495}
{-835808,-132958}
{992457,906454}
{-472294,222720}
{-86972,642792}
{855131,421257}
{-568853,355825}
{169339,183023}
{401386,-406701}
{-172165,-798941}
{85730,-173345}
{-658850,-989911}
{925160,219707}
{-802482,205220}
{-289319,514833}
{864348,-45266}
{-302873,539926}
{28624,-158160}
{81259,190877}
{764569,4429}
{-850488,-507017}
{902099,-542804}
{-310280,-168575}
{792492,958861}
{702807,88903}
{874651,-364285}
{-615567,-214517}
{-772949,106861}
{-961582,794905}
{844615,-92096}
{950844,848022}
{511511,-357199}
{-342666,-982748}
{730164,691726}
{939193,244364}
{162188,-854077}
{-965105,24449}
{-23688,-1612}
{895717,-717866}
{-175015,658544}
{-558166,771998}
{-25321,-152559}
{888466,195154}
{-266649,692924}
{-216710,78470}
{-352417,-733429}
{448217,-692360}
{-563359,177912}
{-547692,446853}
{-932133,-56025}
{514836,-908251}
{-337408,531737}
{-355545,-313016}
{-208789,-993095}
{-534739,798738}
{591855,256620}
{-926560,-231058}
{821386,-716288}
{93761,-636205}
{-744212,985289}
{-296647,-326219}
{-381748,680942}
{-560266,51582}
{456329,810167}
{-48675,-278578}
{883807,243280}
{137903,408738}
{84424,500372}
{247828,923507}
{-182902,-101561}
{84127,-413788}
{-498346,478842}
{-302177,972580}
{-789285,682052}
{-650842,-327802}
{-40313,-634836}
{-691763,954717}
{-681291,136332}
{-727922,-861373}
{-811073,328786}
{134633,817734}
{-554223,-369604}
{-146072,-458829}
{562579,511525}
{-689006,-647507}
{559519,172713}
{-370958,69205}
{892799,-813780}
{736355,469848}
{168296,-532640}
{92357,537752}
{-122131,-427777}
{552518,-218432}
{896122,-436475}
{-943730,967609}
{-422170,-900959}
{-931401,967601}
{247258,-451064}
{10207,513050}
{75092,-461975}
{534610,776645}
{-590052,216309}
{237298,-407309}
{483806,-336491}
{716073,-33402}
{-322830,339944}
{991783,983875}
{312321,212983}
{163256,-314661}
{721246,-805589}
{751887,136510}
{-558164,169398}
{295591,-756067}
{205766,988457}
{467504,-301421}
{973679,-182254}
{22530,890243}
{583383,220818}
{-945728,-607961}
{348828,-778127}
{-17158,-299838}
{-667203,457472}
{-816124,-470030}
{791797,926737}
{667698,-113601}
{549808,623349}
{-210247,-999426}
{527168,-240493}
{348744,285750}
{-865625,-187652}
{20613,990049}
{309965,182235}
{-770762,-265741}
{148754,853104}
{638900,436576}
{667081,228893}
{735899,550271}
{776364,320269}
{914104,164885}
{-264101,-757229}
{-642956,392432}
{949059,-669211}
{135063,-791025}
{-819854,-336468}
{53059,-194274}
{-661660,181897}
{861860,-355329}
{693902,679324}
{-172525,-684066}
{354289,228041}
{-496061,291496}
{-557482,-427164}
{-551701,-476962}
{172980,-826122}
{-524141,160800}
{812507,-110398}
{948878,625116}
{666239,-311019}
{390722,515212}
{267478,595744}
{-600813,-69538}
{768564,-808633}
{77110,547747}
{-846556,874649}
{-971109,135598}
{871421,-836646}
{-86131,-728845}
{-331232,209786}
{434293,-224337}
{-174984,-14060}
{39401,660210}
{-256951,718388}
{-553122,-902405}
{-819103,-205183}
{-646406,-295841}
{-295615,946682}
{821951,-932765}
{-240987,286027}
{-545631,203343}
{-999596,549140}
{-294217,14258}
{227593,55552}
{190468,-888635}
{894020,734491}
{524835,-231404}
{651079,564710}
{982169,-517790}
{-726783,571479}
{-73971,171318}
{-805179,-212561}
{-96762,229}
{-936513,-225252}
{920475,-264167}
{-11086,-805261}
{633929,-493517}
{-426978,-900211}
{-650733,321013}
{-816898,-488557}
{153270,-422941}
{260505,-588128}
{141848,-789532}
{-199671,664689}
{-436342,712810}
{741701,882770}
{721547,403843}
{255856,-489103}
{-418185,-17407}
{597236,378169}
{-976330,-410517}
{280993,-528099}
{-270410,580655}
{890928,-441543}
{704206,-669418}
{256285,-887688}
{589063,390159}
{547629,962381}
{973028,-218457}
{-485102,489855}
{-987464,-286122}
{570933,-9364}
{91550,-753699}
{355801,-577804}
{-583480,168161}
{254790,173565}
{-540438,-518837}
{-657077,-299551}
{597700,-41430}
{350337,-962270}
{766575,826722}
{-875854,104237}
{890988,-627440}
{439939,-410594}
{711526,524416}
{456621,-531642}
{928140,-741453}
{179364,238863}
{-456689,105312}
{-507109,-828875}
{518947,-62373}
{775819,-457761}
{439396,-374446}
{-806145,468837}
{-516158,49759}
{469509,159959}
{391205,777241}
{511820,-296411}
{62429,-26650}
{868751,-844093}
{-985088,-241162}
{-643126,81014}
{475786,891805}
{-937895,-871493}
{-354034,-227413}
{-254848,933619}
{919608,674025}
{481678,-133502}
{-255155,-294996}
{603162,94562}
{506783,24242}
{-75129,292276}
{-62967,-813516}
{562013,672091}
{-744401,788477}
{382732,-211343}
{-296643,-54666}
{-400849,-497252}
{-654095,-389308}
{454227,676886}
{719773,872008}
{-274533,281904}
{-927214,282011}
{29357,466332}
{-518193,262804}
{707226,345174}
{800049,609044}
{-934566,-808469}
{813330,-454622}
{-261573,143795}
{362404,-17231}
{437660,236261}
{560059,393394}
{-777620,665605}
{991550,868942}
{-597577,98951}
{394885,-17269}
{845597,363744}
{623870,-118260}
{-420036,-17381}
{853586,-765879}
{667843,-245871}
{-224631,-622505}
{310722,751614}
{830527,880565}
{-485446,-402622}
{180781,-170844}
{875404,-99410}
{-636000,-397193}
{-333771,-518733}
{-757878,899110}
{899693,-811206}
{-975105,-406342}
{973077,-569865}
{-329847,273173}
{-484432,971239}
{-274871,-979774}
{-529996,-685544}
{-158243,-393471}
{-790875,-788156}
{933445,-226528}
{-521961,-578877}
{-574100,612557}
{-261632,215962}
{-470726,-663645}
{694242,325593}
{-489340,428920}
{-960740,-46192}
{-930073,319204}
{106111,859340}
{-787130,294241}
{574190,103764}
{-224438,-82636}
{153596,808163}
{682793,-923151}
{972658,56215}
{279062,-910262}
{-792001,102383}
{759996,146391}
{-425327,416100}
{536063,-605443}
{943966,851096}
{169187,788789}
{-780588,-563074}
{738924,-481823}
{761435,147052}
{17829,892615}
{-62097,-129919}
{-325950,324819}
{667466,933672}
{-505658,496998}
{567465,382895}
{570406,874311}
{4421,-371770}
{314806,502405}
{-91597,-12062}
{-367685,724462}
{-68293,-390304}
{899094,-897197}
{-465872,-809945}
{181807,886618}
{705617,-245478}
{559770,-952825}
{-380207,-105913}
{-338767,-301542}
{-525508,-499511}
{97646,409658}
{-195297,-636795}
{-903857,-118831}
{-337297,185394}
{630691,-585433}
{-621604,-795789}
{-558720,885931}
{-826176,-27327}
{-300648,-524339}
{656587,-428548}
{240044,-725415}
{911688,-992908}
{-567526,-590275}
{-825185,-186499}
{1892,-505131}
{494869,270389}
{-969444,-328461}
{-992861,-223472}
{822887,-328746}
{896694,-313950}
{-936993,-690347}
{-290287,183079}
{-986274,120247}
{-739168,795159}
{222363,-371639}
{-917627,966628}
{-580996,993586}
{654026,460407}
{730260,-390193}
{-64598,-831227}
{779982,50514}
{860610,746259}
{6291,816695}
{-750008,182930}
{-115694,-845692}
{-521050,879237}
{493851,-790357}
{842702,609322}
{91555,660331}
{24007,-72135}
{-42985,-991216}
{-709152,-160995}
{387659,113065}
{-831284,678519}
{-261731,-402084}
{608957,764114}
{708240,-689676}
{-349532,799545}
{169140,-741009}
{-483404,740137}
{-427189,-779772}
{-845503,139105}
{445664,767164}
{-589593,-273632}
{-474220,548579}
{-725118,-253268}
{-138882,-809549}
{-896280,-11847}
{921386,137438}
{-768409,-429620}
{-336232,-787193}
{-246560,-223657}
{61130,544532}
{-638858,717506}
{310575,-918525}
{-113738,-567321}
{240491,357510}
{18302,259971}
{-502414,-798859}
{663487,469754}
{-831751,-29365}
{-849085,-766848}
{310923,885014}
{652744,496784}
{-712593,-939133}
{678423,603928}
{-801767,-448310}
{462302,-189870}
{487848,283160}
{-484605,15092}
{-772380,-257188}
{907939,-836857}
{645265,-869925}
{-530591,-23023}
{-432138,797611}
{426395,225490}
{-725216,-769676}
{-77158,42347}
{240371,-793160}
{572007,287340}
{443003,577958}
{186616,305951}
{590813,550192}
{128041,-968450}
{-802832,618575}
{559891,248026}
{-478958,-985572}
{189700,305235}
{985675,124797}
{484173,828043}
{-571309,-647691}
{-672416,589605}
{391264,-873737}
{387601,788417}
{-681448,-436023}
{83897,22350}
{-624450,-760362}
{-96395,-739106}
{485138,404052}
{521436,151300}
{238834,-382355}
{183797,11493}
{463258,773392}
{-707273,135226}
{-461389,-477343}
{-483993,-780986}
{-121744,-163683}
{-734192,592879}
{-377018,636460}
{-183003,463059}
{132468,711916}
{550691,-689963}
{-261229,-125361}
{-902254,751352}
{-609883,704177}
{-748517,-835600}
{790789,-204848}
{-157011,138552}
{-941356,-129221}
{734608,-541125}
{504989,-778058}
{91332,-949740}
{962943,-563789}
{469471,-355492}
{908447,-271049}
{-265246,354937}
{-297067,217148}
{-340341,-583011}
{-461758,-289571}
{-408977,291305}
{-411726,-601878}
{-291481,-178454}
{-554709,783884}
{-377604,545057}
{-178477,261845}
{-557476,401147}
{-205923,-90824}
{-448528,23818}
{274221,778450}
{-101564,802628}
{-924908,994729}
{-280831,-14181}
{-820489,-496626}
{-120881,-434197}
{588490,-978704}
{-944149,-415772}
{665216,-821071}
{669625,-941554}
{728710,415543}
{994566,-468848}
{-224250,-748516}
{-381745,190435}
{263232,44252}
{208659,-944251}
{691244,159155}
{-907519,992400}
{-73988,164267}
{874666,439105}
{635588,962546}
{-407332,543067}
{-359119,-396445}
{84341,960153}
{-143014,-173452}
{-257014,-205260}
{129292,-436554}
{521143,621372}
{-100278,-211062}
{255398,696674}
{859947,-700794}
{470812,756872}
{-298753,-182859}
{133174,-405269}
{-276146,784924}
{754481,-991019}
{990214,-399368}
{474709,-378627}
{707660,-315942}
{-740367,829297}
{40135,-113387}
{-918775,-472776}
{915978,29208}
{-182494,80715}
{740806,-936818}
{94624,-105668}
{-394865,-17753}
{-531422,211350}
{-377705,781866}
{-398892,-528399}
{30840,22326}
{96332,386042}
{101624,89651}
{-675303,-35530}
{653928,242397}
{418834,793905}
{296984,-130017}
{-830412,-47744}
{-216022,74586}
{691612,667991}
{-338985,507984}
{-508459,602954}
{115298,384734}
{-817599,-367669}
{-754410,847458}
{-156101,483072}
{-965272,721476}
{55284,-968620}
{-702607,445556}
{538617,-891952}
{-412360,706546}
{455325,-863041}
{90400,831554}
{605699,-655624}
{-909282,264852}
{803566,-395834}
{-228574,235737}
{-408398,-939606}
{922875,569216}
{-238865,-143431}
{661253,-94267}
{326609,874921}
{-163989,718956}
{410243,-510726}
{-956179,443006}
{-392651,703834}
{-65761,-249222}
{-223805,152391}
{-886138,189008}
{515049,448636}
{240700,683592}
{800880,845258}
{-459279,158633}
{-707874,-685955}
{-654016,596760}
{846330,-281379}
{-514309,-463712}
{-52815,745395}
{598439,499956}
{-141802,674876}
{-151975,971511}
{732975,670482}
{-629642,-783311}
{-534893,-726938}
{572076,-597059}
{621497,-473904}
{-808438,-137754}
{319072,-588319}
{683138,-367895}
{-254294,-321601}
{305618,-396905}
{-206600,-408212}
{314492,-440565}
{-384722,-674424}
{888328,-180397}
{143307,715446}
{365544,-761056}
{-640216,59271}
{224567,304844}
{-580019,246842}
{-755325,-867499}
{120375,851705}
{391099,-253101}
{837817,879350}
{88885,378697}
{-760060,193435}
{-894145,-934295}
{-729835,924173}
{387043,143705}
{-370592,553121}
{64510,814596}
{-330267,-142685}
{-889848,148253}
{477850,153033}
{358467,883157}
{-305463,-91959}
{-117499,-236923}
{-749574,286780}
{-633265,234909}
{-832319,901183}
{-935976,890573}
{-909624,304318}
{-167932,393390}
{-994805,-202899}
{-239513,155893}
{-748366,-321669}
{581048,-382160}
{489671,-654032}
{851279,-357970}
{625208,-547492}
{-368262,-785034}
{-944731,512369}
{946256,-210329}
{-629434,-113250}
{-125575,660847}
{-297252,-77890}
{-896481,-427932}
{616648,-833328}
{-434804,-866476}
{124793,-82278}
{565605,802669}
{-343105,-442519}
{-929828,120925}
{936743,-894110}
{153175,873410}
{815964,-273232}
{-325098,667302}
{-37050,557939}
{560686,-353191}
{-795025,-927971}
{417574,-988931}
{-766211,-224537}
{723581,-726208}
{323183,-827312}
{176145,-135171}
{-762692,-852849}
{53716,782667}
{-520249,92091}
{278032,-329138}
{-482562,519127}
{170122,-782686}
{281773,178585}
{-623109,189613}
{-525365,-264676}
{767002,464820}
{-276479,-262072}
{674932,635752}
{-181885,400635}
{437213,-882311}
{830317,695404}
{374651,-876225}
{964479,-516095}
{188242,55728}
{-56325,56230}
{-946011,407250}
{-883861,516901}
{28203,558558}
{460107,-830445}
{657479,771773}
{-366068,390435}
{-787282,-56030}
{800963,-93362}
{322742,-911867}
{345495,-46174}
{346478,232218}
{377194,678341}
{806330,693628}
{774980,-763707}
{-567224,442866}
{-450496,-152158}
{555340,498340}
{-529791,793033}
{667747,-201352}
{606413,598112}
{-366805,622139}
{894301,741044}
{724081,-348210}
{-238637,984815}
{-601393,731810}
{64667,-525952}
{-68593,295853}
{125496,124747}
{222702,671085}
{132731,-97026}
{596038,-68388}
{501103,-665650}
{54855,-270678}
{-922303,-370436}
{-42432,-184400}
{-115752,697230}
{-574534,973957}
{-298942,-601076}
{-71717,-766654}
{-241165,193815}
{-829764,452543}
{779622,-779960}
{-526267,-508482}
{-310506,498974}
{92525,629304}
{-62412,804947}
{936843,-225448}
{-522404,992528}
{-402255,-659731}
{786549,-522430}
{922549,-991834}
{-755123,155093}
{963738,757614}
{51775,-197277}
{171160,166624}
{360488,-82729}
{122721,-981619}
{700649,259084}
{-53458,-893251}
{741725,-693227}
{869740,-287109}
{-50400,-428631}
{-425610,952123}
{-791407,-585840}
{295810,860397}
{-590005,-138154}
{407396,970544}
{-598249,891581}
{-633110,426502}
{700074,-942069}
{487387,-948781}
{-929042,229920}
{-139076,221309}
{-246795,891044}
{909369,321811}
{562355,12603}
{-947580,-915974}
{-331237,291836}
{-752233,615917}
{-812236,943125}
{454652,198892}
{560897,874137}
{-988521,-14880}
{964838,-264840}
{503588,-78568}
{-38855,171947}
{648021,509362}
{-633700,448567}
{-653919,826797}
{-255894,-722079}
{452379,313790}
{-319941,848132}
{759443,176852}
{815605,144885}
{-655163,442380}
{143731,-932713}
{56906,49464}
{497441,-594214}
{-545501,-885536}
{5132,-207469}
{178867,118372}
{770120,-976596}
{-436003,751143}
{828422,895884}
{-961864,-235127}
{-753891,-446123}
{255844,683333}
{-102325,62550}
{-312122,312662}
{-962679,-544522}
{-745231,978416}
{498019,-977480}
{-375145,956185}
{-560447,946927}
{770966,114265}
{558059,709981}
{394737,-470921}
{-830399,274596}
{829607,-667781}
{-682809,-824506}
{376366,-705489}
{219996,-790102}
{319672,-901251}
{118182,266411}
{152372,-907334}
{789774,-76899}
{471940,465504}
{908440,731202}
{589198,258617}
{607604,318655}
{-471586,323505}
{-349636,-658185}
{-364247,3278}
{784448,-291899}
{343357,929636}
{565911,-573601}
{616026,482802}
{-880938,669404}
{58362,979290}
{-619824,-910007}
{239991,-656590}
{-511962,-799326}
{-224390,144114}
{426796,-982408}
{-68432,784950}
{303666,-338891}
{-965761,288525}
{992654,88153}
{630317,-257083}
{211730,-516097}
{340867,-263419}
{-896425,328983}
{-748036,-951226}
{-86784,-450728}
{126796,-675128}
{974784,870594}
{-26523,784378}
{-221083,-711373}
{-479184,-848112}
{-776117,-377464}
{328025,-131351}
{-137306,504352}
{358331,-420551}
{461260,-975214}
{-937320,-763035}
{-578564,-238851}
{-4697,-988854}
{-819555,341965}
{-213507,599387}
{573895,651914}
{320217,302338}
{-363608,-787759}
{-555641,-977829}
{-62199,-228950}
{-859140,884709}
{-102621,-344772}
{699990,-703940}
{566397,-243108}
